"user_id","item_ids"
"user_8251","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1371","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_6520","event_495,event_1122,event_838,event_378,event_1819,event_1189,event_1320,event_336,event_325,event_2953"
"user_6079","event_378,event_495,event_1122,event_838,event_1189,event_2171,event_336,event_1715,event_2953,event_1218"
"user_754","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_6307","event_1470,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_6487","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2831","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_6990","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_9599","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_349"
"user_5992","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5609","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_6004","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2081","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_9143","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_9879","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_619","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_10021","event_2093,event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_52,event_193"
"user_179","event_71,event_102,event_1802,event_338,event_262,event_751,event_65,event_16,event_57,event_135"
"user_2933","event_838,event_1122,event_495,event_378,event_1911,event_1715,event_168,event_2846,event_1218,event_2171"
"user_10367","event_1028,event_76,event_387,event_1650,event_1092,event_44,event_27,event_67,event_1036,event_884"
"user_3273","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_8825","event_1463,event_1380,event_1066,event_1481,event_857,event_2239,event_998,event_597,event_1607,event_565"
"user_1702","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_7213","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_7442","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_958","event_463,event_247,event_505,event_1548,event_30,event_100,event_865,event_1086,event_2,event_759"
"user_1124","event_890,event_30,event_100,event_463,event_857,event_1009,event_2239,event_998,event_865,event_1463"
"user_2860","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5152","event_674,event_449,event_292,event_435,event_1123,event_1292,event_122,event_378,event_570,event_818"
"user_6550","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_9251","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_1033"
"user_1569","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7456","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_10049","event_157,event_733,event_1128,event_302,event_659,event_808,event_599,event_447,event_7,event_196"
"user_6066","event_191,event_34,event_212,event_70,event_806,event_215,event_570,event_1128,event_1396,event_71"
"user_1080","event_1730,event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659"
"user_3929","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_546","event_122,event_378,event_570,event_818,event_983,event_1541,event_52,event_193,event_306,event_4593"
"user_2653","event_53,event_27,event_67,event_1964,event_72,event_44,event_1036,event_884,event_957,event_1092"
"user_8991","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3724","event_212,event_191,event_806,event_70,event_34,event_215,event_570,event_1128,event_200,event_129"
"user_5359","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_9035","event_890,event_1802,event_427,event_817,event_1380,event_1009,event_1066,event_913,event_262,event_238"
"user_6952","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10314","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7772","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_3155","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_7722","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_871","event_674,event_435,event_152,event_449,event_1819,event_119,event_245,event_292,event_849,event_1854"
"user_9740","event_1607,event_1029,event_1802,event_427,event_817,event_1380,event_1066,event_913,event_262,event_238"
"user_3960","event_1123,event_674,event_449,event_65,event_99,event_177,event_215,event_292,event_671,event_907"
"user_8140","event_806,event_191,event_70,event_212,event_34,event_215,event_570,event_1128,event_119,event_245"
"user_4427","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_7520","event_223,event_284,event_953,event_1009,event_1390,event_76,event_151,event_191,event_221,event_1308"
"user_2159","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7283","event_262,event_751,event_1802,event_102,event_338,event_71,event_65,event_34,event_1396,event_191"
"user_1245","event_865,event_706,event_117,event_838,event_2321,event_2317,event_30,event_100,event_157,event_222"
"user_9385","event_1481,event_1066,event_1463,event_1380,event_30,event_100,event_463,event_865,event_2,event_117"
"user_8823","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_259","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_1793","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_4653","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1247","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7999","event_215,event_34,event_806,event_212,event_191,event_70,event_570,event_1128,event_65,event_177"
"user_10560","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_1017","event_1854,event_266,event_135,event_152,event_30,event_100,event_463,event_4,event_123,event_225"
"user_32","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_10096","event_2953,event_2171,event_1218,event_168,event_1715,event_1320,event_336,event_1189,event_2846,event_349"
"user_6069","event_1884,event_857,event_2239,event_1463,event_998,event_597,event_1607,event_565,event_817,event_1380"
"user_3177","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_52,event_193,event_306"
"user_6985","event_122,event_570,event_818,event_1541,event_70,event_49,event_151,event_462,event_1650,event_2317"
"user_10525","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_192","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_1306","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_5157","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_109","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_4819","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5951","event_1123,event_674,event_152,event_449,event_1819,event_119,event_245,event_292,event_849,event_1854"
"user_9612","event_838,event_1122,event_495,event_378,event_1911,event_1715,event_168,event_2846,event_1218,event_2171"
"user_1186","event_806,event_191,event_70,event_212,event_34,event_215,event_570,event_1128,event_119,event_245"
"user_4639","event_1515,event_157,event_733,event_1128,event_302,event_659,event_808,event_599,event_447,event_7"
"user_6709","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9504","event_2953,event_2171,event_1218,event_168,event_1715,event_1320,event_336,event_1189,event_2846,event_349"
"user_9131","event_24,event_122,event_570,event_818,event_1541,event_544,event_70,event_49,event_151,event_462"
"user_7242","event_1470,event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_52,event_193"
"user_8272","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10289","event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659,event_863"
"user_10169","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_6671","event_1308,event_1086,event_1047,event_157,event_733,event_1128,event_247,event_505,event_759,event_302"
"user_381","event_152,event_1854,event_595,event_569,event_183,event_682,event_151,event_427,event_825,event_953"
"user_404","event_565,event_1331,event_885,event_388,event_16,event_57,event_65,event_135,event_608,event_657"
"user_7815","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9977","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_2025","event_99,event_215,event_671,event_1910,event_682,event_34,event_302,event_2317,event_1184,event_373"
"user_6109","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_7428","event_2093,event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657"
"user_8387","event_1515,event_200,event_122,event_129,event_466,event_570,event_818,event_1541,event_80,event_1204"
"user_1565","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_10640","event_284,event_2037,event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463"
"user_5413","event_495,event_1122,event_838,event_378,event_1819,event_2846,event_1189,event_349,event_325,event_1715"
"user_3265","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_6062","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_5736","event_1189,event_2193,event_1320,event_1033,event_336,event_2953,event_1218,event_1715,event_168,event_2171"
"user_3469","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_9259","event_102,event_1802,event_338,event_71,event_262,event_751,event_65,event_857,event_2239,event_212"
"user_2947","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_8521","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_1214","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
